Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Z-Score,Outlier
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,,
2015-02-26 00:00:00+00:00,13.812666893005371,13.812666893005371,14.072667121887207,13.481332778930664,13.600000381469727,97093500,0.016833573717678796,-0.8865410412790484,False
2015-02-27 00:00:00+00:00,13.555999755859375,13.555999755859375,13.903332710266113,13.520000457763672,13.793333053588867,58231500,-0.0185820116516362,-0.8888718266876725,False
2015-03-02 00:00:00+00:00,13.155332565307617,13.155332565307617,13.555999755859375,13.055333137512207,13.513333320617676,118831500,-0.02955644716492234,-0.8925102716083451,False
2015-03-03 00:00:00+00:00,13.303999900817871,13.303999900817871,13.349332809448242,13.021332740783691,13.120667457580566,66484500,0.011300918070464405,-0.8911602286686865,False
2015-03-04 00:00:00+00:00,13.496000289916992,13.496000289916992,13.501333236694336,13.147333145141602,13.283332824707031,63330000,0.014431779204036044,-0.8894166797658606,False
2015-03-05 00:00:00+00:00,13.375332832336426,13.375332832336426,13.746000289916992,13.34333324432373,13.523332595825195,73155000,-0.008940979178158281,-0.8905124567809936,False
2015-03-06 00:00:00+00:00,12.925333023071289,12.925333023071289,13.383333206176758,12.8100004196167,13.280667304992676,100686000,-0.03364400833280279,-0.8945988895085388,False
2015-03-09 00:00:00+00:00,12.725333213806152,12.725333213806152,12.965999603271484,12.550000190734863,12.959333419799805,101050500,-0.015473474370690798,-0.8964150808696386,False
2015-03-10 00:00:00+00:00,12.687999725341797,12.687999725341797,12.899999618530273,12.506667137145996,12.564000129699707,83695500,-0.0029337926038629503,-0.8967541049891007,False
2015-03-11 00:00:00+00:00,12.916000366210938,12.916000366210938,13.078666687011719,12.734000205993652,12.743332862854004,74623500,0.017969786081706296,-0.8946836390431917,False
2015-03-12 00:00:00+00:00,12.73799991607666,12.73799991607666,12.963333129882812,12.649999618530273,12.916666984558105,62239500,-0.013781390917263936,-0.8963000549837549,False
2015-03-13 00:00:00+00:00,12.578666687011719,12.578666687011719,12.783332824707031,12.48799991607666,12.596667289733887,81514500,-0.012508496633278132,-0.8977469545344452,False
2015-03-16 00:00:00+00:00,13.046667098999023,13.046667098999023,13.060667037963867,12.653332710266113,12.800000190734863,84432000,0.037205883869277256,-0.8934970589552165,False
2015-03-17 00:00:00+00:00,12.982000350952148,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500,-0.00495657224609003,-0.8940842954610146,False
2015-03-18 00:00:00+00:00,13.380666732788086,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500,0.030709164308927006,-0.8904640198151941,False
2015-03-19 00:00:00+00:00,13.043333053588867,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000,-0.025210528438961433,-0.8935273353064475,False
2015-03-20 00:00:00+00:00,13.20533275604248,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500,0.012420115455768377,-0.8920562216029992,False
2015-03-23 00:00:00+00:00,13.308667182922363,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000,0.007825204316233458,-0.8911178452410765,False
2015-03-24 00:00:00+00:00,13.447999954223633,13.447999954223633,13.586000442504883,13.316666603088379,13.438667297363281,54748500,0.010469325694766773,-0.889852569156638,False
2015-03-25 00:00:00+00:00,12.953332901000977,12.953332901000977,13.239333152770996,12.846667289733887,13.218000411987305,85956000,-0.036783689389238594,-0.8943446235840132,False
2015-03-26 00:00:00+00:00,12.694000244140625,12.694000244140625,12.986000061035156,12.646666526794434,12.928000450134277,61920000,-0.020020535165919506,-0.8966996144851117,False
2015-03-27 00:00:00+00:00,12.333333015441895,12.333333015441895,12.619333267211914,12.09333324432373,12.604666709899902,129073500,-0.028412417028683246,-0.8999748211335643,False
2015-03-30 00:00:00+00:00,12.704667091369629,12.704667091369629,12.816666603088379,12.119999885559082,12.390000343322754,151342500,0.030108169094502424,-0.8966027492137963,False
2015-03-31 00:00:00+00:00,12.584667205810547,12.584667205810547,12.917332649230957,12.560667037963867,12.902000427246094,75399000,-0.009445338842494988,-0.8976924640304562,False
2015-04-01 00:00:00+00:00,12.505999565124512,12.505999565124512,12.819999694824219,12.403332710266113,12.579999923706055,56919000,-0.0062510704017435526,-0.8984068421588007,False
2015-04-02 00:00:00+00:00,12.733332633972168,12.733332633972168,12.881999969482422,12.666666984558105,12.682000160217285,75156000,0.018177920738268627,-0.8963424384113647,False
2015-04-06 00:00:00+00:00,13.539999961853027,13.539999961853027,13.850000381469727,13.166666984558105,13.199999809265137,186837000,0.06335084074758979,-0.8890171202645037,False
2015-04-07 00:00:00+00:00,13.550000190734863,13.550000190734863,13.670666694641113,13.409333229064941,13.500666618347168,65218500,0.0007385693434276419,-0.8889263085313779,False
2015-04-08 00:00:00+00:00,13.844667434692383,13.844667434692383,14.0600004196167,13.724666595458984,13.880000114440918,94546500,0.02174665976455148,-0.8862504454651023,False
2015-04-09 00:00:00+00:00,14.005999565124512,14.005999565124512,14.024666786193848,13.7413330078125,13.895333290100098,57003000,0.011653015949509848,-0.8847853939601271,False
2015-04-10 00:00:00+00:00,14.0600004196167,14.0600004196167,14.109999656677246,13.933333396911621,13.989999771118164,61015500,0.0038555516327911654,-0.8842950140653608,False
2015-04-13 00:00:00+00:00,13.985333442687988,13.985333442687988,14.199999809265137,13.936667442321777,14.029333114624023,56373000,-0.005310595640134919,-0.8849730623042847,False
2015-04-14 00:00:00+00:00,13.830666542053223,13.830666542053223,13.965999603271484,13.699999809265137,13.904666900634766,45390000,-0.011059221524362783,-0.8863775870876487,False
2015-04-15 00:00:00+00:00,13.85533332824707,13.85533332824707,13.97266674041748,13.773332595825195,13.830666542053223,29286000,0.0017834849910411954,-0.8861535888540705,False
2015-04-16 00:00:00+00:00,13.779999732971191,13.779999732971191,13.944666862487793,13.752667427062988,13.846667289733887,24886500,-0.005437155028403029,-0.886837690631184,False
2015-04-17 00:00:00+00:00,13.78600025177002,13.78600025177002,13.791999816894531,13.566666603088379,13.666000366210938,37048500,0.0004354513000803806,-0.886783200127195,False
2015-04-20 00:00:00+00:00,13.684666633605957,13.684666633605957,13.856666564941406,13.59000015258789,13.785332679748535,38389500,-0.007350472676152187,-0.8877034072142657,False
2015-04-21 00:00:00+00:00,13.96066665649414,13.96066665649414,14.050000190734863,13.620667457580566,13.720000267028809,51487500,0.02016856020521529,-0.885197060537863,False
2015-04-22 00:00:00+00:00,14.629332542419434,14.629332542419434,14.791999816894531,14.112667083740234,14.166666984558105,117945000,0.04789641514821552,-0.8791249287196286,False
2015-04-23 00:00:00+00:00,14.573332786560059,14.573332786560059,14.76533317565918,14.476667404174805,14.5513334274292,66168000,-0.0038279091473925053,-0.8796334605686799,False
2015-04-24 00:00:00+00:00,14.562000274658203,14.562000274658203,14.720000267028809,14.534000396728516,14.699999809265137,36417000,-0.0007776197845633659,-0.8797363707179011,False
2015-04-27 00:00:00+00:00,15.436667442321777,15.436667442321777,15.916666984558105,14.800000190734863,14.837332725524902,175089000,0.060065042656655576,-0.8717935483742945,False
2015-04-28 00:00:00+00:00,15.36533260345459,15.36533260345459,15.699999809265137,15.20199966430664,15.649999618530273,91281000,-0.004621129472000773,-0.8724413375825546,False
2015-04-29 00:00:00+00:00,15.49666690826416,15.49666690826416,15.664667129516602,15.175333023071289,15.33666706085205,59041500,0.00854744301337429,-0.8712486952961064,False
2015-04-30 00:00:00+00:00,15.069999694824219,15.069999694824219,15.526000022888184,15.011333465576172,15.359333038330078,58678500,-0.027532837607318394,-0.875123245526736,False
2015-05-01 00:00:00+00:00,15.0686674118042,15.0686674118042,15.451333045959473,14.694000244140625,15.329333305358887,79225500,-8.840630703377261e-05,-0.8751353439428315,False
2015-05-04 00:00:00+00:00,15.36733341217041,15.36733341217041,15.648667335510254,15.140666961669922,15.211999893188477,66519000,0.01982033262823535,-0.8724231683077026,False
2015-05-05 00:00:00+00:00,15.529999732971191,15.529999732971191,15.966667175292969,15.275333404541016,15.850666999816895,86953500,0.010585201507501196,-0.8709460010660648,False
2015-05-06 00:00:00+00:00,15.362000465393066,15.362000465393066,15.631333351135254,15.213333129882812,15.606666564941406,79063500,-0.01081772507834955,-0.8724715966132185,False
2015-05-07 00:00:00+00:00,15.786666870117188,15.786666870117188,15.831999778747559,14.683333396911621,14.733332633972168,141838500,0.027643952080381284,-0.8686152156574408,False
2015-05-08 00:00:00+00:00,15.77400016784668,15.77400016784668,15.894000053405762,15.579999923706055,15.732666969299316,70023000,-0.000802367109835278,-0.8687302415433246,False
2015-05-11 00:00:00+00:00,15.965999603271484,15.965999603271484,16.191999435424805,15.687333106994629,15.752667427062988,85084500,0.012171892568897835,-0.8669867013007823,False
2015-05-12 00:00:00+00:00,16.31599998474121,16.31599998474121,16.42333221435547,15.879332542419434,16.007333755493164,95451000,0.021921607801995036,-0.863808359923645,False
2015-05-13 00:00:00+00:00,16.211999893188477,16.211999893188477,16.553333282470703,16.149999618530273,16.507333755493164,81603000,-0.006374116918974937,-0.8647527811634735,False
2015-05-14 00:00:00+00:00,16.273332595825195,16.273332595825195,16.326000213623047,16.083332061767578,16.321332931518555,43438500,0.0037831669775971744,-0.8641958210089065,False
2015-05-15 00:00:00+00:00,16.589332580566406,16.589332580566406,16.626667022705078,16.166667938232422,16.261999130249023,67914000,0.019418271142708665,-0.8613262360602837,False
2015-05-18 00:00:00+00:00,16.583332061767578,16.583332061767578,16.65999984741211,16.399999618530273,16.46666717529297,50298000,-0.0003617094762363715,-0.8613807265642727,False
2015-05-19 00:00:00+00:00,16.47599983215332,16.47599983215332,16.733333587646484,16.40999984741211,16.562000274658203,55113000,-0.006472295749399448,-0.8623554068347652,False
2015-05-20 00:00:00+00:00,16.290000915527344,16.290000915527344,16.516000747680664,16.091333389282227,16.475332260131836,56334000,-0.011289082211751178,-0.8640444565733186,False
2015-05-21 00:00:00+00:00,16.374666213989258,16.374666213989258,16.441333770751953,16.157333374023438,16.20199966430664,29559000,0.005197378373454464,-0.8632756139218358,False
2015-05-22 00:00:00+00:00,16.51533317565918,16.51533317565918,16.573333740234375,16.333999633789062,16.358667373657227,33346500,0.008590523912465953,-0.8619982221007347,False
2015-05-26 00:00:00+00:00,16.497333526611328,16.497333526611328,16.799999237060547,16.433332443237305,16.511999130249023,52480500,-0.0010898750183484518,-0.8621616762921345,False
2015-05-27 00:00:00+00:00,16.495332717895508,16.495332717895508,16.633333206176758,16.3700008392334,16.567333221435547,51123000,-0.00012128073379813475,-0.8621798455669865,False
2015-05-28 00:00:00+00:00,16.76333236694336,16.76333236694336,16.786666870117188,16.336666107177734,16.468666076660156,54709500,0.016246998689338543,-0.8597461500091411,False
2015-05-29 00:00:00+00:00,16.719999313354492,16.719999313354492,16.857999801635742,16.6286678314209,16.733333587646484,56839500,-0.0025849904207780883,-0.8601396559723085,False
2015-06-01 00:00:00+00:00,16.6299991607666,16.6299991607666,16.773332595825195,16.49799919128418,16.76066780090332,37576500,-0.005382784466743784,-0.8609569442498742,False
2015-06-02 00:00:00+00:00,16.55666732788086,16.55666732788086,16.626667022705078,16.420000076293945,16.594667434692383,32022000,-0.004409611340134401,-0.8616228680918523,False
2015-06-03 00:00:00+00:00,16.599332809448242,16.599332809448242,16.71466636657715,16.46733283996582,16.546667098999023,26722500,0.0025769365731915794,-0.8612354243271578,False
2015-06-04 00:00:00+00:00,16.39466667175293,16.39466667175293,16.6200008392334,16.380666732788086,16.5,36804000,-0.01232978096437809,-0.8630939904555841,False
2015-06-05 00:00:00+00:00,16.609333038330078,16.609333038330078,16.64666748046875,16.3786678314209,16.399999618530273,45330000,0.013093670696398219,-0.861144612594032,False
2015-06-08 00:00:00+00:00,17.086000442504883,17.086000442504883,17.25,16.687332153320312,16.72333335876465,75255000,0.028698768522178453,-0.8568160123580565,False
2015-06-09 00:00:00+00:00,17.066667556762695,17.066667556762695,17.182666778564453,16.94266700744629,17.02666664123535,39166500,-0.00113150446221999,-0.8569915736258352,False
2015-06-10 00:00:00+00:00,16.713333129882812,16.713333129882812,16.933332443237305,16.566667556762695,16.793333053588867,51817500,-0.020703187995237737,-0.8602001913542034,False
2015-06-11 00:00:00+00:00,16.76066780090332,16.76066780090332,16.95800018310547,16.69533348083496,16.884000778198242,30661500,0.0028321502750325855,-0.859770346841332,False
2015-06-12 00:00:00+00:00,16.71266746520996,16.71266746520996,16.8973331451416,16.680667877197266,16.680667877197266,21334500,-0.0028638677326909834,-0.8602062362321093,False
2015-06-15 00:00:00+00:00,16.691999435424805,16.691999435424805,16.75200080871582,16.400667190551758,16.64666748046875,32793000,-0.0012366685227346297,-0.8603939218968342,False
2015-06-16 00:00:00+00:00,16.874666213989258,16.874666213989258,16.895999908447266,16.606666564941406,16.67533302307129,29770500,0.010943373157369374,-0.8587351311889446,False
2015-06-17 00:00:00+00:00,17.360666275024414,17.360666275024414,17.624000549316406,16.801332473754883,16.81133270263672,82693500,0.028800573289696096,-0.8543217814183162,False
2015-06-18 00:00:00+00:00,17.459333419799805,17.459333419799805,17.56399917602539,17.334667205810547,17.46666717529297,41740500,0.005683373161624372,-0.8534257884840035,False
2015-06-19 00:00:00+00:00,17.500667572021484,17.500667572021484,17.586666107177734,17.34000015258789,17.49333381652832,36945000,0.0023674530537807215,-0.8530504344751211,False
2015-06-22 00:00:00+00:00,17.319332122802734,17.319332122802734,17.626667022705078,17.04599952697754,17.476667404174805,68416500,-0.010361630404811084,-0.8546971354271987,False
2015-06-23 00:00:00+00:00,17.844667434692383,17.844667434692383,17.866666793823242,17.238000869750977,17.35466766357422,58062000,0.030332307745169373,-0.8499265836019727,False
2015-06-24 00:00:00+00:00,17.67799949645996,17.67799949645996,17.823333740234375,17.58133316040039,17.798667907714844,36184500,-0.009339929636816735,-0.8514400893933145,False
2015-06-25 00:00:00+00:00,17.91933250427246,17.91933250427246,18.0939998626709,17.683332443237305,17.76333236694336,42738000,0.013651601690611415,-0.8492485526836159,False
2015-06-26 00:00:00+00:00,17.805999755859375,17.805999755859375,17.94066619873047,17.733333587646484,17.926000595092773,57576000,-0.006324607704336294,-0.8502777234580973,False
2015-06-29 00:00:00+00:00,17.468000411987305,17.468000411987305,17.729999542236328,17.3799991607666,17.463333129882812,52183500,-0.018982328906347767,-0.8533470838272567,False
2015-06-30 00:00:00+00:00,17.884000778198242,17.884000778198242,18.06133270263672,17.600000381469727,17.65333366394043,46303500,0.02381499635902573,-0.8495693988679422,False
2015-07-01 00:00:00+00:00,17.94333267211914,17.94333267211914,18.174667358398438,17.856666564941406,18.073999404907227,31518000,0.003317596250232091,-0.8490306079882272,False
2015-07-02 00:00:00+00:00,18.667999267578125,18.667999267578125,18.829999923706055,18.220666885375977,18.68000030517578,107458500,0.04038639915454456,-0.842449935660658,False
2015-07-06 00:00:00+00:00,18.648000717163086,18.648000717163086,18.779333114624023,18.420000076293945,18.591999053955078,61828500,-0.001071274437522196,-0.8426315418063427,False
2015-07-07 00:00:00+00:00,17.858667373657227,17.858667373657227,18.34666633605957,17.384666442871094,18.333332061767578,91576500,-0.04232804124569667,-0.84979945063971,False
2015-07-08 00:00:00+00:00,16.997333526611328,16.997333526611328,17.386667251586914,16.95400047302246,17.288000106811523,93316500,-0.04823057784907436,-0.8576211935592433,False
2015-07-09 00:00:00+00:00,17.19466781616211,17.19466781616211,17.530000686645508,17.119333267211914,17.27199935913086,50011500,0.011609720385955313,-0.8558292076906179,False
2015-07-10 00:00:00+00:00,17.27666664123535,17.27666664123535,17.53333282470703,17.187999725341797,17.481332778930664,39163500,0.004768851945843755,-0.8550845791918931,False
2015-07-13 00:00:00+00:00,17.477333068847656,17.477333068847656,17.503332138061523,17.06999969482422,17.483333587646484,44404500,0.011614881028806812,-0.8532623342926038,False
2015-07-14 00:00:00+00:00,17.709999084472656,17.709999084472656,17.732667922973633,17.367332458496094,17.47333335876465,28614000,0.013312443878506386,-0.851149502239652,False
2015-07-15 00:00:00+00:00,17.542667388916016,17.542667388916016,17.832666397094727,17.472000122070312,17.78266716003418,30324000,-0.009448430502932648,-0.8526690355883326,False
2015-07-16 00:00:00+00:00,17.778667449951172,17.778667449951172,17.81333351135254,17.54400062561035,17.614667892456055,24240000,0.013452917723576485,-0.8505259271841499,False
2015-07-17 00:00:00+00:00,18.310667037963867,18.310667037963867,18.369333267211914,17.883333206176758,18.166667938232422,75061500,0.029923479333326286,-0.8456948572975961,False
2015-07-20 00:00:00+00:00,18.817333221435547,18.817333221435547,19.110000610351562,18.16933250427246,18.333332061767578,74677500,0.027670547578698246,-0.84109383918281,False
2015-07-21 00:00:00+00:00,17.784666061401367,17.784666061401367,18.233333587646484,17.770000457763672,18.003332138061523,91630500,-0.054878507378390284,-0.850471454000728,False
2015-07-22 00:00:00+00:00,17.857999801635742,17.857999801635742,17.96266746520996,17.390666961669922,17.417999267578125,46575000,0.004123425201304931,-0.849805512838183,False
2015-07-23 00:00:00+00:00,17.81333351135254,17.81333351135254,17.99333381652832,17.684667587280273,17.976667404174805,33408000,-0.0025011922264167596,-0.8502111258777294,False
2015-07-24 00:00:00+00:00,17.694000244140625,17.694000244140625,18.07266616821289,17.594667434692383,17.825332641601562,42547500,-0.0066990980175530845,-0.8512947871561998,False
2015-07-27 00:00:00+00:00,16.867332458496094,16.867332458496094,17.6286678314209,16.71933364868164,17.495332717895508,70413000,-0.046720231391331746,-0.8588017287693125,False
2015-07-28 00:00:00+00:00,17.654666900634766,17.654666900634766,17.69333267211914,16.78933334350586,17.049999237060547,58437000,0.04667806507496031,-0.8516519718902302,False
2015-07-29 00:00:00+00:00,17.58799934387207,17.58799934387207,17.859333038330078,17.46666717529297,17.618000030517578,41851500,-0.003776200204621105,-0.8522573776708803,False
2015-07-30 00:00:00+00:00,17.785999298095703,17.785999298095703,17.79599952697754,17.474000930786133,17.512666702270508,30519000,0.011257673505236987,-0.850459346924349,False
2015-07-31 00:00:00+00:00,17.74333381652832,17.74333381652832,17.957332611083984,17.674667358398438,17.84000015258789,33339000,-0.0023988239767867015,-0.8508467906890433,False
2015-08-03 00:00:00+00:00,17.332666397094727,17.332666397094727,17.78066635131836,17.13800048828125,17.752666473388672,38302500,-0.023144884928617437,-0.8545760473428419,False
2015-08-04 00:00:00+00:00,17.75200080871582,17.75200080871582,17.781333923339844,17.222667694091797,17.333999633789062,35287500,0.02419330078904558,-0.8507680860322965,False
2015-08-05 00:00:00+00:00,18.0086669921875,18.0086669921875,18.066667556762695,17.360000610351562,17.57200050354004,93214500,0.014458436896063187,-0.848437309283956,False
2015-08-06 00:00:00+00:00,16.408666610717773,16.408666610717773,17.0,15.7413330078125,16.63599967956543,219357000,-0.08884613070827718,-0.8629668574933212,False
2015-08-07 00:00:00+00:00,16.167333602905273,16.167333602905273,16.248666763305664,15.892666816711426,16.238666534423828,76101000,-0.014707655017798138,-0.86515839420302,False
2015-08-10 00:00:00+00:00,16.076000213623047,16.076000213623047,16.197999954223633,15.736666679382324,15.876667022705078,62788500,-0.005649254943673188,-0.8659877895569648,False
2015-08-11 00:00:00+00:00,15.824666976928711,15.824666976928711,15.953332901000977,15.629332542419434,15.8100004196167,63973500,-0.015634065274604314,-0.8682701379997892,False
2015-08-12 00:00:00+00:00,15.878000259399414,15.878000259399414,15.98466682434082,15.515999794006348,15.666666984558105,55920000,0.0033702625495031224,-0.867785820303496,False
2015-08-13 00:00:00+00:00,16.167333602905273,16.167333602905273,16.43199920654297,15.941332817077637,15.990667343139648,70338000,0.018222278547613824,-0.86515839420302,False
2015-08-14 00:00:00+00:00,16.209999084472656,16.209999084472656,16.528667449951172,16.118000030517578,16.482667922973633,65472000,0.0026389930841606013,-0.8647709504383255,False
2015-08-17 00:00:00+00:00,16.999332427978516,16.999332427978516,17.106000900268555,16.700666427612305,17.03733253479004,107650500,0.04869422505161958,-0.8576030416049583,False
2015-08-18 00:00:00+00:00,17.381332397460938,17.381332397460938,17.39666748046875,16.90399932861328,17.025333404541016,62925000,0.022471468870960187,-0.8541341130741585,False
2015-08-19 00:00:00+00:00,17.016666412353516,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500,-0.02098032399177252,-0.8574456322914645,False
2015-08-20 00:00:00+00:00,16.14533233642578,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000,-0.05120474567775368,-0.8653581869441237,False
2015-08-21 00:00:00+00:00,15.38466739654541,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000,-0.047113613026361856,-0.8722657589942088,False
2015-08-24 00:00:00+00:00,14.591333389282227,14.591333389282227,15.426667213439941,13.0,13.519332885742188,143724000,-0.05156653613722739,-0.8794699977169965,False
2015-08-25 00:00:00+00:00,14.66866683959961,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500,0.005299957738899019,-0.8787677353253146,False
2015-08-26 00:00:00+00:00,14.989333152770996,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000,0.021860631008791875,-0.8758557756093655,False
2015-08-27 00:00:00+00:00,16.19933319091797,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000,0.08072407396744574,-0.8648678070493574,False
2015-08-28 00:00:00+00:00,16.565332412719727,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500,0.022593474526899193,-0.8615441807556724,False
2015-08-31 00:00:00+00:00,16.604000091552734,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000,0.00233425311787383,-0.861193040899548,False
