Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,Z-Score,Outlier
,SPY,SPY,SPY,SPY,SPY,SPY,,,
2015-01-02 00:00:00+00:00,173.17376708984375,205.42999267578125,206.8800048828125,204.17999267578125,206.3800048828125,121465900,,-1.211658708321482,False
2015-01-05 00:00:00+00:00,170.0463409423828,201.72000122070312,204.3699951171875,201.35000610351562,204.1699981689453,169632600,-0.018059638744832185,-1.2475650324085261,False
2015-01-06 00:00:00+00:00,168.4446258544922,199.82000732421875,202.72000122070312,198.86000061035156,202.08999633789062,209151400,-0.009418966314627242,-1.2659536991848859,False
2015-01-07 00:00:00+00:00,170.54367065429688,202.30999755859375,202.72000122070312,200.8800048828125,201.4199981689453,125346700,0.012461165764721782,-1.2418548845618316,False
2015-01-08 00:00:00+00:00,173.5699920654297,205.89999389648438,206.16000366210938,203.99000549316406,204.00999450683594,147217800,0.017745026845995993,-1.2071099064290212,False
2015-01-09 00:00:00+00:00,172.17904663085938,204.25,206.4199981689453,203.50999450683594,206.39999389648438,158567300,-0.00801356942882625,-1.2230790040148714,False
2015-01-12 00:00:00+00:00,170.8302764892578,202.64999389648438,204.60000610351562,201.9199981689453,204.41000366210938,144396100,-0.00783356721427475,-1.2385643059056464,False
2015-01-13 00:00:00+00:00,170.34979248046875,202.0800018310547,205.47999572753906,200.50999450683594,204.1199951171875,214553300,-0.002812692240794501,-1.244080846867041,False
2015-01-14 00:00:00+00:00,169.3213348388672,200.86000061035156,201.10000610351562,198.57000732421875,199.64999389648438,192991100,-0.006037218970945446,-1.2558883563310306,False
2015-01-15 00:00:00+00:00,167.77023315429688,199.02000427246094,202.00999450683594,198.8800048828125,201.6300048828125,176613900,-0.009160591119682593,-1.2736963501302736,False
2015-01-16 00:00:00+00:00,169.97047424316406,201.6300048828125,201.82000732421875,198.5500030517578,198.77000427246094,211879600,0.013114262658634246,-1.2484360418742015,False
2015-01-20 00:00:00+00:00,170.33291625976562,202.05999755859375,202.72000122070312,200.1699981689453,202.39999389648438,130991100,0.0021325827772069594,-1.2442744537523411,False
2015-01-21 00:00:00+00:00,171.19276428222656,203.0800018310547,203.66000366210938,200.94000244140625,201.5,122942700,0.005048026748417422,-1.2344025701050025,False
2015-01-22 00:00:00+00:00,173.73861694335938,206.10000610351562,206.25999450683594,202.3300018310547,203.99000549316406,174356000,0.014871007707461636,-1.2051741329335868,False
2015-01-23 00:00:00+00:00,172.78599548339844,204.97000122070312,206.10000610351562,204.80999755859375,205.7899932861328,117516800,-0.005482798880874107,-1.216110632931901,False
2015-01-26 00:00:00+00:00,173.19061279296875,205.4499969482422,205.55999755859375,203.85000610351562,204.7100067138672,92009700,0.0023417852596987476,-1.211465101436182,False
2015-01-27 00:00:00+00:00,170.90618896484375,202.74000549316406,204.1199951171875,201.74000549316406,202.97000122070312,134044600,-0.013190515917899215,-1.2376931487611875,False
2015-01-28 00:00:00+00:00,168.71441650390625,200.13999938964844,204.2899932861328,199.91000366210938,204.1699981689453,168514300,-0.01282433675184691,-1.262856727414001,False
2015-01-29 00:00:00+00:00,170.27394104003906,201.99000549316406,202.3000030517578,198.67999267578125,200.3800048828125,173585400,0.009243560053749711,-1.2449518563327164,False
2015-01-30 00:00:00+00:00,168.13272094726562,199.4499969482422,202.1699981689453,199.1300048828125,200.57000732421875,197729700,-0.012574921906261527,-1.269534762008413,False
2015-02-02 00:00:00+00:00,170.2149200439453,201.9199981689453,202.02999877929688,197.86000061035156,200.0500030517578,163107000,0.012384062464258161,-1.2456294065918752,False
2015-02-03 00:00:00+00:00,172.67640686035156,204.83999633789062,204.85000610351562,202.5500030517578,203.0,124212900,0.014461163804598387,-1.2173688561681768,False
2015-02-04 00:00:00+00:00,172.01890563964844,204.05999755859375,205.3800048828125,203.50999450683594,203.9199981689453,134306700,-0.003807844138066896,-1.2249179002282642,False
2015-02-05 00:00:00+00:00,173.7554473876953,206.1199951171875,206.3000030517578,204.77000427246094,204.86000061035156,97953200,0.010095058234048215,-1.20498067372707,False
2015-02-06 00:00:00+00:00,173.27491760253906,205.5500030517578,207.24000549316406,204.9199981689453,206.55999755859375,125672000,-0.0027653409612474755,-1.2104972146884645,False
2015-02-09 00:00:00+00:00,172.49935913085938,204.6300048828125,205.63999938964844,204.13999938964844,204.77000427246094,87219000,-0.004475787668627107,-1.219401211588086,False
2015-02-10 00:00:00+00:00,174.3370361328125,206.80999755859375,207.1199951171875,204.67999267578125,205.8800048828125,96164200,0.010653338336328977,-1.198302639132658,False
2015-02-11 00:00:00+00:00,174.43821716308594,206.92999267578125,207.4499969482422,205.8300018310547,206.61000061035156,91087800,0.0005802191315895655,-1.1971412931784242,False
2015-02-12 00:00:00+00:00,176.1157684326172,208.9199981689453,208.99000549316406,206.97000122070312,207.88999938964844,97545900,0.009616805507174586,-1.1778814692576054,False
2015-02-13 00:00:00+00:00,176.84075927734375,209.77999877929688,209.83999633789062,208.75999450683594,209.07000732421875,93670400,0.004116411152062627,-1.169558145335101,False
2015-02-17 00:00:00+00:00,177.1189422607422,210.11000061035156,210.32000732421875,209.10000610351562,209.39999389648438,76968200,0.0015730852939983553,-1.1663642962821743,False
2015-02-18 00:00:00+00:00,177.13580322265625,210.1300048828125,210.22000122070312,209.33999633789062,209.66000366210938,80652900,9.52085688583626e-05,-1.1661706893968742,False
2015-02-19 00:00:00+00:00,177.00933837890625,209.97999572753906,210.4199981689453,209.24000549316406,209.41000366210938,91462500,-0.0007138873639540577,-1.16762251951845,False
2015-02-20 00:00:00+00:00,178.0714874267578,211.24000549316406,211.3300018310547,208.72999572753906,209.47999572753906,140896400,0.006000618112498302,-1.15542779628386,False
2015-02-23 00:00:00+00:00,178.04617309570312,211.2100067138672,211.2100067138672,210.47999572753906,210.94000244140625,74411100,-0.0001420127746486477,-1.1557181327724184,False
2015-02-24 00:00:00+00:00,178.55201721191406,211.80999755859375,212.0500030517578,210.75999450683594,211.1199951171875,72472300,0.002840731147456532,-1.1499112553224655,False
2015-02-25 00:00:00+00:00,178.40023803710938,211.6300048828125,212.24000549316406,211.22000122070312,211.66000366210938,73061700,-0.0008497836639248524,-1.1516532742538164,False
2015-02-26 00:00:00+00:00,178.1894989013672,211.3800048828125,211.7100067138672,210.64999389648438,211.52000427246094,72697900,-0.0011813069708070945,-1.154072843444326,False
2015-02-27 00:00:00+00:00,177.58258056640625,210.66000366210938,211.5800018310547,210.60000610351562,211.25999450683594,108076000,-0.003406193604273411,-1.1610412145272964,False
2015-03-02 00:00:00+00:00,178.70372009277344,211.99000549316406,212.05999755859375,210.72000122070312,210.77999877929688,87491400,0.00631349951549387,-1.148169088712331,False
2015-03-03 00:00:00+00:00,177.97035217285156,211.1199951171875,212.0500030517578,210.0800018310547,211.47000122070312,110325800,-0.004104016007512312,-1.1565892899168775,False
2015-03-04 00:00:00+00:00,177.22012329101562,210.22999572753906,210.49000549316406,209.05999755859375,210.39999389648438,114497200,-0.004215609180714619,-1.1652029503279404,False
2015-03-05 00:00:00+00:00,177.4139404296875,210.4600067138672,210.8000030517578,209.85000610351562,210.6199951171875,76873000,0.0010940921419519967,-1.1629768403439473,False
2015-03-06 00:00:00+00:00,174.9187774658203,207.5,209.94000244140625,207.10000610351562,209.4199981689453,188128000,-0.014064461747791746,-1.1916246045382461,False
2015-03-09 00:00:00+00:00,175.6436767578125,208.36000061035156,208.7899932861328,207.5500030517578,207.74000549316406,89818900,0.004144581254706292,-1.1833012806157417,False
2015-03-10 00:00:00+00:00,172.79443359375,204.97999572753906,206.80999755859375,204.92999267578125,206.7100067138672,157121300,-0.01622194698076118,-1.2160139033286426,False
2015-03-11 00:00:00+00:00,172.38975524902344,204.5,205.5,204.39999389648438,205.2899932861328,110145700,-0.002341671077879637,-1.2206594348243618,False
2015-03-12 00:00:00+00:00,174.58155822753906,207.10000610351562,207.17999267578125,205.1999969482422,205.25999450683594,93993500,0.012713966276360011,-1.195495856171548,False
2015-03-13 00:00:00+00:00,173.51095581054688,205.8300018310547,207.92999267578125,204.5800018310547,206.77000427246094,162410900,-0.006132323684366003,-1.2077873090093965,False
2015-03-16 00:00:00+00:00,175.8291473388672,208.5800018310547,208.69000244140625,205.86000061035156,206.7100067138672,136099200,0.013360540132809184,-1.1811720479137906,False
2015-03-17 00:00:00+00:00,175.30650329589844,207.9600067138672,208.4199981689453,206.97999572753906,207.69000244140625,94510400,-0.002972457147112695,-1.1871725322490436,False
2015-03-18 00:00:00+00:00,177.4139404296875,210.4600067138672,211.27000427246094,206.6199951171875,207.38999938964844,228808500,0.012021542216238412,-1.1629768403439473,False
2015-03-19 00:00:00+00:00,176.60470581054688,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300,-0.004561468608011432,-1.1722680510141692,False
2015-03-20 00:00:00+00:00,178.16355895996094,210.41000366210938,211.02000427246094,209.49000549316406,209.7100067138672,177715100,0.0043436928978968226,-1.163460783717806,False
2015-03-23 00:00:00+00:00,177.81643676757812,210.0,211.11000061035156,210.0,210.4199981689453,71784500,-0.00194859395928626,-1.1674289126331499,False
2015-03-24 00:00:00+00:00,176.81724548339844,208.82000732421875,210.39999389648438,208.74000549316406,209.85000610351562,77805300,-0.005619012741815421,-1.1788492083265392,False
2015-03-25 00:00:00+00:00,174.22622680664062,205.75999450683594,209.35000610351562,205.7100067138672,209.07000732421875,159521700,-0.01465382966217299,-1.2084648592685554,False
2015-03-26 00:00:00+00:00,173.81130981445312,205.27000427246094,206.3699951171875,204.1199951171875,204.9600067138672,153067200,-0.002381367843391491,-1.2132071203675328,False
2015-03-27 00:00:00+00:00,174.20928955078125,205.74000549316406,205.9499969482422,204.89999389648438,205.1300048828125,118939000,0.00228967316666151,-1.2086583184750719,False
2015-03-30 00:00:00+00:00,176.3345947265625,208.25,208.61000061035156,206.9600067138672,206.97999572753906,96180400,0.01219983688062709,-1.1843658969667172,False
2015-03-31 00:00:00+00:00,174.7935333251953,206.42999267578125,208.10000610351562,206.36000061035156,207.25999450683594,126768700,-0.008739530968637443,-1.2019804315594436,False
2015-04-01 00:00:00+00:00,174.1753692626953,205.6999969482422,206.4199981689453,204.50999450683594,206.38999938964844,137303600,-0.0035362871357825787,-1.2090455322456721,False
2015-04-02 00:00:00+00:00,174.8019561767578,206.44000244140625,206.97999572753906,205.39999389648438,205.6199951171875,86900900,0.0035974988047775547,-1.2018835542774016,False
2015-04-06 00:00:00+00:00,175.97897338867188,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200,0.00673318820582236,-1.1884307554853195,False
2015-04-07 00:00:00+00:00,175.51327514648438,207.27999877929688,208.75999450683594,207.24000549316406,207.86000061035156,81236300,-0.0026464083477462097,-1.1937538372401972,False
2015-04-08 00:00:00+00:00,176.10604858398438,207.97999572753906,208.50999450683594,207.0800018310547,207.5500030517578,89351900,0.003377059785626191,-1.1869790730425271,False
2015-04-09 00:00:00+00:00,176.88497924804688,208.89999389648438,209.17999267578125,207.19000244140625,207.77999877929688,85548900,0.004423493546708901,-1.1780750761429057,False
2015-04-10 00:00:00+00:00,177.85028076171875,210.0399932861328,210.08999633789062,208.9600067138672,209.1999969482422,72722900,0.005457153771930345,-1.167041846541333,False
2015-04-13 00:00:00+00:00,177.04588317871094,209.08999633789062,210.6300048828125,209.02999877929688,209.8699951171875,74436600,-0.004522933625064618,-1.176236179929513,False
2015-04-14 00:00:00+00:00,177.38455200195312,209.49000549316406,209.7100067138672,208.10000610351562,208.85000610351562,75099900,0.0019130956156649948,-1.1723647806174273,False
2015-04-15 00:00:00+00:00,178.18051147460938,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,0.00448702638774745,-1.1632673245112894,False
